"symbol","date","open","high","low","close","volume","adjusted"
"S&P 500",2020-04-02,2458.5400390625,2533.21997070312,2455.7900390625,2526.89990234375,6464190000,0.775634184077912
"S&P 500",2020-04-03,2514.919921875,2538.17993164062,2459.9599609375,2488.64990234375,6096970000,0.763893312382336
"S&P 500",2020-04-06,2578.28002929688,2676.85009765625,2574.57006835938,2663.67993164062,6403840000,0.817618936352203
"S&P 500",2020-04-07,2738.64990234375,2756.88989257812,2657.669921875,2659.40991210938,7050410000,0.81630825003968
"S&P 500",2020-04-08,2685,2760.75,2663.30004882812,2749.97998046875,5875710000,0.84410881349241
"S&P 500",2020-04-09,2776.98999023438,2818.57006835938,2762.36010742188,2789.82006835938,7899550000,0.856337764087555
"S&P 500",2020-04-13,2782.4599609375,2782.4599609375,2721.169921875,2761.6298828125,5319530000,0.84768476143186
"S&P 500",2020-04-14,2805.10009765625,2851.85009765625,2805.10009765625,2846.06005859375,5615730000,0.873600679368658
"S&P 500",2020-04-15,2795.63989257812,2801.8798828125,2761.5400390625,2783.36010742188,5.208e+09,0.854354873302571
"S&P 500",2020-04-16,2799.34008789062,2806.51000976562,2764.32006835938,2799.55004882812,5228810000,0.859324390291059
"S&P 500",2020-04-17,2842.42993164062,2879.21997070312,2830.8798828125,2874.56005859375,5804810000,0.882348779847715
"S&P 500",2020-04-20,2845.6201171875,2868.97998046875,2820.42993164062,2823.15991210938,5228630000,0.866571458932503
"S&P 500",2020-04-21,2784.81005859375,2785.5400390625,2727.10009765625,2736.56005859375,5121010000,0.839989556475442
"S&P 500",2020-04-22,2787.88989257812,2815.10009765625,2775.94995117188,2799.31005859375,5084920000,0.859250725074066
"S&P 500",2020-04-23,2810.419921875,2844.89990234375,2794.26000976562,2797.80004882812,5773530000,0.858787226226556
"S&P 500",2020-04-24,2812.63989257812,2842.7099609375,2791.76000976562,2836.73999023438,5382810000,0.870739876053589
"S&P 500",2020-04-27,2854.64990234375,2887.71997070312,2852.88989257812,2878.47998046875,5203930000,0.883552003371664
"S&P 500",2020-04-28,2909.9599609375,2921.14990234375,2860.7099609375,2863.38989257812,5691160000,0.878920087403068
"S&P 500",2020-04-29,2918.4599609375,2954.86010742188,2912.15991210938,2939.51000976562,6645640000,0.902285225425306
"S&P 500",2020-04-30,2930.90991210938,2930.90991210938,2892.46997070312,2912.42993164062,6544980000,0.893972971235194
"S&P 500",2020-05-01,2869.09008789062,2869.09008789062,2821.61010742188,2830.7099609375,4759810000,0.868888953170055
"S&P 500",2020-05-04,2815.01000976562,2844.23999023438,2797.85009765625,2842.73999023438,4735930000,0.872581581417601
"S&P 500",2020-05-05,2868.8798828125,2898.22998046875,2863.55004882812,2868.43994140625,5140290000,0.880470204405615
"S&P 500",2020-05-06,2883.13989257812,2891.11010742188,2847.64990234375,2848.419921875,4892570000,0.874325041512561
"S&P 500",2020-05-07,2878.26000976562,2901.919921875,2876.47998046875,2881.18994140625,5178790000,0.88438382830414
"S&P 500",2020-05-08,2908.830078125,2932.15991210938,2902.8798828125,2929.80004882812,4876030000,0.899304744234816
"S&P 500",2020-05-11,2915.4599609375,2944.25,2903.43994140625,2930.18994140625,4819730000,0.899424422110236
"S&P 500",2020-05-12,2939.5,2945.82006835938,2869.59008789062,2870.1201171875,5119630000,0.88098593586375
"S&P 500",2020-05-13,2865.86010742188,2874.13989257812,2793.14990234375,2820,6151650000,0.865601521085563
"S&P 500",2020-05-14,2794.5400390625,2852.80004882812,2766.63989257812,2852.5,5651130000,0.875577425140627
"S&P 500",2020-05-15,2829.94995117188,2865.01000976562,2816.78002929688,2863.69995117188,5507700000,0.879015260165613
"S&P 500",2020-05-18,2913.86010742188,2968.09008789062,2913.86010742188,2953.90991210938,6373670000,0.906705288323261
"S&P 500",2020-05-19,2948.59008789062,2964.2099609375,2922.35009765625,2922.93994140625,4984330000,0.897199028128722
"S&P 500",2020-05-20,2953.6298828125,2980.2900390625,2953.6298828125,2971.61010742188,5005380000,0.912138379098443
"S&P 500",2020-05-21,2969.94995117188,2978.5,2938.57006835938,2948.51000976562,4976620000,0.905047783471324
"S&P 500",2020-05-22,2948.05004882812,2956.76000976562,2933.59008789062,2955.44995117188,3970860000,0.907178004690294
"S&P 500",2020-05-26,3004.080078125,3021.71997070312,2988.169921875,2991.77001953125,5848500000,0.918326482143417
"S&P 500",2020-05-27,3015.64990234375,3036.25,2969.75,3036.1298828125,6.398e+09,0.931942781835401
"S&P 500",2020-05-28,3046.61010742188,3068.669921875,3023.39990234375,3029.72998046875,5447020000,0.929978326089462
"S&P 500",2020-05-29,3025.169921875,3049.169921875,2998.61010742188,3044.31005859375,7297550000,0.934453694104549
"S&P 500",2020-06-01,3038.78002929688,3062.17993164062,3031.5400390625,3055.72998046875,4684170000,0.937959049333513
"S&P 500",2020-06-02,3064.78002929688,3081.07006835938,3051.63989257812,3080.82006835938,5197150000,0.945660474242129
"S&P 500",2020-06-03,3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,6005560000,0.958567774322748
"S&P 500",2020-06-04,3111.56005859375,3128.90991210938,3090.40991210938,3112.35009765625,6451290000,0.955338644922713
"S&P 500",2020-06-05,3163.84008789062,3211.71997070312,3163.84008789062,3193.92993164062,8639300000,0.980379647896749
"S&P 500",2020-06-08,3199.919921875,3233.1298828125,3196,3232.38989257812,8498300000,0.992184967289796
"S&P 500",2020-06-09,3213.32006835938,3222.7099609375,3193.11010742188,3207.17993164062,6410930000,0.984446747242276
"S&P 500",2020-06-10,3213.419921875,3223.27001953125,3181.48999023438,3190.13989257812,6598870000,0.979216292018213
"S&P 500",2020-06-11,3123.53002929688,3123.53002929688,2999.48999023438,3002.10009765625,7037320000,0.921497308858996
"S&P 500",2020-06-12,3071.0400390625,3088.419921875,2984.46997070312,3041.31005859375,5845330000,0.933532841422544
"S&P 500",2020-06-15,2993.76000976562,3079.76000976562,2965.65991210938,3066.59008789062,5757480000,0.941292569015615
"S&P 500",2020-06-16,3131,3153.44995117188,3076.06005859375,3124.73999023438,5845810000,0.959141733526157
"S&P 500",2020-06-17,3136.1298828125,3141.15991210938,3108.03002929688,3113.48999023438,4560450000,0.955688535968635
"S&P 500",2020-06-18,3101.63989257812,3120,3093.51000976562,3115.34008789062,4448690000,0.956256425098212
"S&P 500",2020-06-19,3140.2900390625,3155.53002929688,3083.11010742188,3097.73999023438,8346650000,0.950854059388104
"S&P 500",2020-06-22,3094.419921875,3120.919921875,3079.38989257812,3117.86010742188,4686690000,0.957029947346231
"S&P 500",2020-06-23,3138.69995117188,3154.89990234375,3127.1201171875,3131.2900390625,4711850000,0.961152276869706
"S&P 500",2020-06-24,3114.39990234375,3115.01000976562,3032.1298828125,3050.330078125,5597680000,0.936301544481576
"S&P 500",2020-06-25,3046.60009765625,3086.25,3024.01000976562,3083.76000976562,4847690000,0.946562891885091
"S&P 500",2020-06-26,3073.19995117188,3073.72998046875,3004.6298828125,3009.05004882812,8107850000,0.923630602584473
"S&P 500",2020-06-29,3018.59008789062,3053.88989257812,2999.73999023438,3053.23999023438,4473970000,0.937194744605016
"S&P 500",2020-06-30,3050.19995117188,3111.51000976562,3047.830078125,3100.2900390625,4705850000,0.951636799155645
"S&P 500",2020-07-01,3105.919921875,3128.43994140625,3101.169921875,3115.86010742188,4449230000,0.956416045558227
"S&P 500",2020-07-02,3143.63989257812,3165.81005859375,3124.52001953125,3130.01000976562,4197720000,0.960759370732682
"S&P 500",2020-07-06,3155.2900390625,3182.59008789062,3155.2900390625,3179.71997070312,4759160000,0.976017887683251
"S&P 500",2020-07-07,3166.43994140625,3184.14990234375,3142.92993164062,3145.32006835938,4571330000,0.965458806905256
"S&P 500",2020-07-08,3153.07006835938,3171.80004882812,3136.53002929688,3169.93994140625,4937310000,0.973015898947209
"S&P 500",2020-07-09,3176.169921875,3179.78002929688,3115.69995117188,3152.05004882812,4843650000,0.967524580426755
"S&P 500",2020-07-10,3152.46997070312,3186.82006835938,3136.21997070312,3185.0400390625,4524190000,0.977650887422312
"S&P 500",2020-07-13,3205.080078125,3235.32006835938,3149.42993164062,3155.21997070312,4902440000,0.968497590780202
"S&P 500",2020-07-14,3141.11010742188,3200.94995117188,3127.65991210938,3197.52001953125,4507140000,0.981481628584322
"S&P 500",2020-07-15,3225.97998046875,3238.28002929688,3200.76000976562,3226.56005859375,4686830000,0.990395494536409
"S&P 500",2020-07-16,3208.36010742188,3220.38989257812,3198.59008789062,3215.57006835938,3972860000,0.987022107208895
"S&P 500",2020-07-17,3224.2099609375,3233.52001953125,3205.64990234375,3224.72998046875,4012850000,0.989833750419847
"S&P 500",2020-07-20,3224.2900390625,3258.61010742188,3215.15991210938,3251.84008789062,3979340000,0.998155222129481
"S&P 500",2020-07-21,3268.52001953125,3277.2900390625,3247.77001953125,3257.30004882812,4556610000,0.999831162020462
"S&P 500",2020-07-22,3254.86010742188,3279.32006835938,3253.10009765625,3276.02001953125,4267160000,1.00557727376348
"S&P 500",2020-07-23,3271.63989257812,3279.98999023438,3222.65991210938,3235.65991210938,4296760000,0.993188702708317
"S&P 500",2020-07-24,3218.580078125,3227.26000976562,3200.05004882812,3215.6298828125,3689410000,0.987040467308756
"S&P 500",2020-07-27,3219.84008789062,3241.42993164062,3214.25,3239.40991210938,3970310000,0.994339768560825
"S&P 500",2020-07-28,3234.27001953125,3243.71997070312,3216.169921875,3218.43994140625,4053180000,0.987903017306305
"S&P 500",2020-07-29,3227.21997070312,3264.73999023438,3227.21997070312,3258.43994140625,4478200000,1.00018105306638
"S&P 500",2020-07-30,3231.76000976562,3250.919921875,3204.1298828125,3246.21997070312,4264920000,0.996430122134382
"S&P 500",2020-07-31,3270.44995117188,3272.169921875,3220.26000976562,3271.1201171875,5007530000,1.00407324435854
"S&P 500",2020-08-03,3288.26000976562,3302.72998046875,3284.53002929688,3294.61010742188,4438940000,1.01128351786108
"S&P 500",2020-08-04,3289.919921875,3306.84008789062,3286.3701171875,3306.51000976562,4414380000,1.01493620352403
"S&P 500",2020-08-05,3317.3701171875,3330.77001953125,3317.3701171875,3327.77001953125,4535060000,1.02146198252808
"S&P 500",2020-08-06,3323.169921875,3351.03002929688,3318.13989257812,3349.15991210938,4278930000,1.02802762917754
"S&P 500",2020-08-07,3340.05004882812,3352.5400390625,3328.71997070312,3351.28002929688,4110030000,1.02867840104363
"S&P 500",2020-08-10,3356.0400390625,3363.2900390625,3335.43994140625,3360.46997070312,4327920000,1.03149926177411
"S&P 500",2020-08-11,3370.34008789062,3381.01000976562,3326.43994140625,3333.68994140625,4880540000,1.02327910784003
"S&P 500",2020-08-12,3355.4599609375,3387.88989257812,3355.4599609375,3380.35009765625,3772250000,1.03760148451524
"S&P 500",2020-08-13,3372.94995117188,3387.23999023438,3363.35009765625,3373.42993164062,3438730000,1.0354773333701
"S&P 500",2020-08-14,3368.65991210938,3378.51000976562,3361.63989257812,3372.85009765625,3200060000,1.03529935281023
"S&P 500",2020-08-17,3380.86010742188,3387.59008789062,3379.21997070312,3381.98999023438,3460330000,1.03810485100816
"S&P 500",2020-08-18,3387.0400390625,3395.06005859375,3370.14990234375,3389.78002929688,3669550000,1.04049601046271
"S&P 500",2020-08-19,3392.51000976562,3399.5400390625,3369.65991210938,3374.85009765625,3679480000,1.03591325459823
"S&P 500",2020-08-20,3360.47998046875,3390.80004882812,3354.68994140625,3385.51000976562,3431040000,1.03918532415019
"S&P 500",2020-08-21,3386.01000976562,3399.9599609375,3379.31005859375,3397.15991210938,3505010000,1.04276127208964
"S&P 500",2020-08-24,3418.09008789062,3432.09008789062,3413.1298828125,3431.28002929688,3743410000,1.05323447256379
"S&P 500",2020-08-25,3435.94995117188,3444.2099609375,3425.84008789062,3443.6201171875,3627650000,1.05702227357388
"S&P 500",2020-08-26,3449.96997070312,3481.07006835938,3444.14990234375,3478.72998046875,3780530000,1.06779927749635
"S&P 500",2020-08-27,3485.13989257812,3501.3798828125,3468.35009765625,3484.55004882812,3955890000,1.06958575268241
"S&P 500",2020-08-28,3494.68994140625,3509.22998046875,3484.32006835938,3508.01000976562,3868510000,1.07678680866543
"S&P 500",2020-08-31,3509.72998046875,3514.77001953125,3493.25,3500.31005859375,4348280000,1.07442330176945
"S&P 500",2020-09-01,3507.43994140625,3528.03002929688,3494.60009765625,3526.64990234375,4101490000,1.08250834035638
"S&P 500",2020-09-02,3543.76000976562,3588.11010742188,3535.22998046875,3580.84008789062,4295640000,1.09914206625613
"S&P 500",2020-09-03,3564.73999023438,3564.85009765625,3427.40991210938,3455.06005859375,4911830000,1.06053377381586
"S&P 500",2020-09-04,3453.60009765625,3479.14990234375,3349.6298828125,3426.9599609375,4438720000,1.05190842371873
"S&P 500",2020-09-08,3371.8798828125,3379.96997070312,3329.27001953125,3331.84008789062,4694330000,1.02271129364964
"S&P 500",2020-09-09,3369.82006835938,3424.77001953125,3366.84008789062,3398.9599609375,3932520000,1.04331379868668
"S&P 500",2020-09-10,3412.56005859375,3425.55004882812,3329.25,3339.18994140625,4208630000,1.02496733775704
"S&P 500",2020-09-11,3352.69995117188,3368.94995117188,3310.46997070312,3340.96997070312,3710090000,1.02551371934107
"S&P 500",2020-09-14,3363.56005859375,3402.92993164062,3363.56005859375,3383.5400390625,3839580000,1.0385806398817
"S&P 500",2020-09-15,3407.72998046875,3419.47998046875,3389.25,3401.19995117188,4057190000,1.04400136569167
"S&P 500",2020-09-16,3411.22998046875,3428.919921875,3384.44995117188,3385.48999023438,4718900000,1.03917917913717
"S&P 500",2020-09-17,3346.86010742188,3375.169921875,3328.82006835938,3357.01000976562,4379840000,1.03043722367113
"S&P 500",2020-09-18,3357.3798828125,3362.27001953125,3292.39990234375,3319.46997070312,7076400000,1.01891427512003
"S&P 500",2020-09-21,3285.57006835938,3285.57006835938,3229.10009765625,3281.06005859375,4836070000,1.00712431825952
"S&P 500",2020-09-22,3295.75,3320.31005859375,3270.94995117188,3315.57006835938,3974510000,1.01771719660909
"S&P 500",2020-09-23,3320.11010742188,3323.35009765625,3232.57006835938,3236.919921875,4378650000,0.993575463832327
"S&P 500",2020-09-24,3226.13989257812,3278.69995117188,3209.44995117188,3246.59008789062,4601920000,0.996543729935971
"S&P 500",2020-09-25,3236.65991210938,3306.8798828125,3228.43994140625,3298.4599609375,3803330000,1.01246523383948
"S&P 500",2020-09-28,3333.89990234375,3360.73999023438,3332.90991210938,3351.60009765625,3950910000,1.02877664631268
"S&P 500",2020-09-29,3350.919921875,3357.919921875,3327.5400390625,3335.46997070312,3661590000,1.02382548942406
"S&P 500",2020-09-30,3341.2099609375,3393.56005859375,3340.46997070312,3363,4738640000,1.03227585652863
"S&P 500",2020-10-01,3385.8701171875,3397.17993164062,3361.38989257812,3380.80004882812,4076340000,1.03773959742971
"S&P 500",2020-10-02,3338.93994140625,3369.10009765625,3323.68994140625,3348.419921875,3975180000,1.02780048851355
"S&P 500",2020-10-05,3367.27001953125,3409.57006835938,3367.27001953125,3408.60009765625,3692720000,1.0462728472708
"S&P 500",2020-10-06,3408.73999023438,3431.56005859375,3354.5400390625,3360.96997070312,4453390000,1.03165273722111
"S&P 500",2020-10-07,3384.56005859375,3426.26000976562,3384.56005859375,3419.43994140625,3814750000,1.0496001470007
"S&P 500",2020-10-08,3434.28002929688,3447.28002929688,3428.14990234375,3446.830078125,3867640000,1.05800757395336
"S&P 500",2020-10-09,3459.669921875,3482.34008789062,3458.07006835938,3477.13989257812,3944090000,1.06731119859678
"S&P 500",2020-10-12,3500.02001953125,3549.85009765625,3499.61010742188,3534.21997070312,3435760000,1.08483197960695
"S&P 500",2020-10-13,3534.01000976562,3534.01000976562,3500.86010742188,3511.92993164062,3611100000,1.07799003218938
"S&P 500",2020-10-14,3515.46997070312,3527.93994140625,3480.55004882812,3488.669921875,3858510000,1.07085035139732
"S&P 500",2020-10-15,3453.71997070312,3489.080078125,3440.88989257812,3483.34008789062,3724550000,1.06921435409094
"S&P 500",2020-10-16,3493.5,3515.76000976562,3480.44995117188,3483.81005859375,4688030000,1.06935861201842
"S&P 500",2020-10-19,3493.65991210938,3502.419921875,3419.92993164062,3426.919921875,4091080000,1.0518961336927
"S&P 500",2020-10-20,3439.3798828125,3476.92993164062,3435.64990234375,3443.1201171875,3917850000,1.05686879812688
"S&P 500",2020-10-21,3439.90991210938,3464.86010742188,3433.06005859375,3435.56005859375,4103960000,1.05454823138282
"S&P 500",2020-10-22,3438.5,3460.53002929688,3415.34008789062,3453.48999023438,4172060000,1.06005183992931
"S&P 500",2020-10-23,3464.89990234375,3466.4599609375,3440.44995117188,3465.38989257812,3651600000,1.06370452559226
"S&P 500",2020-10-26,3441.419921875,3441.419921875,3364.86010742188,3400.96997070312,4002210000,1.04393077298119
"S&P 500",2020-10-27,3403.14990234375,3409.51000976562,3388.7099609375,3390.67993164062,3962400000,1.04077223629164
"S&P 500",2020-10-28,3342.47998046875,3342.47998046875,3268.88989257812,3271.03002929688,5139970000,1.00404559179997
"S&P 500",2020-10-29,3277.169921875,3341.05004882812,3259.82006835938,3310.11010742188,4911860000,1.01604125671811
"S&P 500",2020-10-30,3293.59008789062,3304.92993164062,3233.93994140625,3269.9599609375,4843930000,1.00371713336042
"S&P 500",2020-11-02,3296.19995117188,3330.13989257812,3279.73999023438,3310.23999023438,4314690000,1.01608112436352
"S&P 500",2020-11-03,3336.25,3389.48999023438,3336.25,3369.15991210938,4241380000,1.03416664705758
"S&P 500",2020-11-04,3406.4599609375,3486.25,3405.169921875,3443.43994140625,4790400000,1.05696696845675
"S&P 500",2020-11-05,3485.73999023438,3529.05004882812,3485.73999023438,3510.44995117188,4858150000,1.07753575086139
"S&P 500",2020-11-06,3508.34008789062,3521.580078125,3484.34008789062,3509.43994140625,4842460000,1.07722572746088
"S&P 500",2020-11-09,3583.0400390625,3645.98999023438,3547.47998046875,3550.5,8570510000,1.089829149154
"S&P 500",2020-11-10,3543.26000976562,3557.21997070312,3511.90991210938,3545.53002929688,6037470000,1.08830361220352
"S&P 500",2020-11-11,3563.21997070312,3581.15991210938,3557,3572.65991210938,4635560000,1.09663115398698
"S&P 500",2020-11-12,3562.669921875,3569.02001953125,3518.580078125,3537.01000976562,4909660000,1.08568838459148
"S&P 500",2020-11-13,3552.57006835938,3593.65991210938,3552.57006835938,3585.14990234375,4719580000,1.1004649676555
"S&P 500",2020-11-16,3600.15991210938,3628.51000976562,3600.15991210938,3626.90991210938,5295510000,1.11328323998659
"S&P 500",2020-11-17,3610.31005859375,3623.11010742188,3588.67993164062,3609.53002929688,4812180000,1.10794846941964
"S&P 500",2020-11-18,3612.09008789062,3619.09008789062,3567.330078125,3567.7900390625,5284810000,1.09513634210157
"S&P 500",2020-11-19,3559.40991210938,3585.21997070312,3543.84008789062,3581.8701171875,4363370000,1.09945823466965
"S&P 500",2020-11-20,3579.31005859375,3581.22998046875,3556.85009765625,3557.5400390625,4236370000,1.09199009543805
"S&P 500",2020-11-23,3566.82006835938,3589.81005859375,3552.77001953125,3577.59008789062,5057550000,1.09814447585062
"S&P 500",2020-11-24,3594.52001953125,3642.31005859375,3594.52001953125,3635.40991210938,6280290000,1.11589232258561
"S&P 500",2020-11-25,3635.5,3635.5,3617.76000976562,3629.64990234375,4910440000,1.11412428243859
"S&P 500",2020-11-27,3638.55004882812,3644.31005859375,3629.330078125,3638.35009765625,2778390000,1.11679481516775
"S&P 500",2020-11-30,3634.17993164062,3634.17993164062,3594.38989257812,3621.6298828125,6308410000,1.11166253027356
"S&P 500",2020-12-01,3645.8701171875,3678.44995117188,3645.8701171875,3662.44995117188,5418480000,1.12419228674969
"S&P 500",2020-12-02,3653.78002929688,3670.9599609375,3644.84008789062,3669.01000976562,5041250000,1.12620590259975
"S&P 500",2020-12-03,3668.28002929688,3682.72998046875,3657.169921875,3666.71997070312,5065340000,1.12550297306221
"S&P 500",2020-12-04,3670.93994140625,3699.19995117188,3670.93994140625,3699.1201171875,5099620000,1.13544822699139
"S&P 500",2020-12-07,3694.72998046875,3697.40991210938,3678.8798828125,3691.9599609375,4804500000,1.13325041062925
"S&P 500",2020-12-08,3683.05004882812,3708.44995117188,3678.830078125,3702.25,4584390000,1.1364089473188
"S&P 500",2020-12-09,3705.97998046875,3712.38989257812,3660.5400390625,3672.82006835938,5232800000,1.1273754034913
"S&P 500",2020-12-10,3659.1298828125,3678.48999023438,3645.17993164062,3668.10009765625,4658480000,1.12592660426431
"S&P 500",2020-12-11,3656.080078125,3665.90991210938,3633.39990234375,3663.4599609375,4375470000,1.1245023101502
